Year,Festival,Title,Brand,Award,Country,Agency,Track,Category,Sub category,Board image,Video
2025,Clio Entertaiment,THE TARGARYEN ROYAL GALLERY,MAX,Shortlist,Spain,iProspect Dentsu,Experiential & Activations,Special Event & Stunt,,https://resized-media.entries.clios.com/companies/143276/media/d43fea58-8b90-4652-81b1-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/194584
2025,Clio Entertaiment,FXs Grotesquerie - The Feast,FX,Shortlist,United States,FX,Fan Engagement,‌Other,,https://resized-media.entries.clios.com/companies/4559/media/8d978a7c-7161-41ee-af11-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/202484
2025,Clio Entertaiment,Wednesdays The Meal of Misfortune comes to LA,Netflix & The Wendys Company,Shortlist,United States,TMA,Fan Engagement,Partnerships,,https://resized-media.entries.clios.com/companies/143783/media/0b9b2167-2cf3-4d3a-fdae-08ddda84979b-medium.png.webp,https://clios.com/winners-gallery/details/200432
2025,Clio Entertaiment,Bring Korea To The World - Squid Games Season 2 Launch,Netflix,Shortlist,United States,Founders Agency,Fan Engagement,Social Media,,https://resized-media.entries.clios.com/companies/5398/media/2c61584f-7606-4b72-ad7b-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/202220
2025,Clio Entertaiment,Bring Korea To Trend Worldwide,Netflix,Shortlist,South Korea,Netflix,Fan Engagement,Social Media,,https://resized-media.entries.clios.com/companies/4733/media/639402b0-9147-4012-fbc2-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/203130
2025,Clio Entertaiment,FXs Grotesquerie - Symphony of Screams,FX Networks,Shortlist,United States,FX,Innovation,Innovation,,https://resized-media.entries.clios.com/companies/4559/media/c66dcfc9-348c-4fde-af79-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202469
2025,Clio Entertaiment,Goosebumps The Vanishing 360 Campaign,Goosebumps The Vanishing,Shortlist,United States,Disney Branded Television,Integrated Campaign,Integrated Campaign,,https://resized-media.entries.clios.com/companies/4957/media/a85df0b9-8747-456b-48c9-08ddbc3a4ea4-medium.png.webp,https://clios.com/winners-gallery/details/199003
2025,Clio Entertaiment,The Lord of the Rings The Rings of Power S2 Marketing Campaign,Amazon MGM Studios,Shortlist,United States,Amazon MGM Studios,Integrated Campaign,Integrated Campaign,,https://resized-media.entries.clios.com/companies/143301/media/57ef21a4-68b2-4add-8414-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195009
2025,Clio Entertaiment,Terminator Zero - 90s Manga poster,Netflix,Shortlist,Japan,Netflix Creative Studio,Key Art,‌Other,,https://resized-media.entries.clios.com/companies/4733/media/fc386871-89c9-41c8-4201-08dda8286ac6-medium.jpg.webp,https://clios.com/winners-gallery/details/194976
2025,Clio Entertaiment,The Studio Spiral,The Studio,Shortlist,United States,GrandSon,Key Art,Domestic Poster,,https://resized-media.entries.clios.com/companies/4926/media/e60ac564-db6c-4133-84a9-08dda8280727-medium.png.webp,https://clios.com/winners-gallery/details/195385
2025,Clio Entertaiment,Puppet Master Teaser,Agatha All Along,Shortlist,United States,Art Machine - a Trailer Park Group Company,Key Art,Teaser Poster,,https://resized-media.entries.clios.com/companies/5129/media/620e404e-c35d-4f31-9a03-08ddcf598d69-medium.jpg.webp,https://clios.com/winners-gallery/details/200665
2025,Clio Entertaiment,The Oscars Conan Teaser Poster,ABC,Shortlist,United States,ABC,Key Art,Teaser Poster,,https://resized-media.entries.clios.com/companies/4657/media/61784ec4-a1ec-4c2b-a162-08ddbc6e7e05-medium.jpg.webp,https://clios.com/winners-gallery/details/197493
2025,Clio Entertaiment,Woman of the Hour,Netflix,Shortlist,United States,P-A,Key Art,Teaser Poster,,https://resized-media.entries.clios.com/companies/5182/media/5c39554f-58c1-4edb-4119-08ddbc3a4ea4-medium.jpg.webp,https://clios.com/winners-gallery/details/196830
2025,Clio Entertaiment,His Three Daughters Illustration,His Three Daughters,Shortlist,United States,GrandSon,Key Art Craft,Use of Illustration,,https://resized-media.entries.clios.com/companies/4926/media/c49d59b6-82da-4294-4384-08dda8286ac6-medium.jpg.webp,https://clios.com/winners-gallery/details/195418
2025,Clio Entertaiment,Alien Earth - Xenodome Horizontal,FX Networks,Shortlist,United States,FX,Key Art Craft,Use of Photography,,https://resized-media.entries.clios.com/companies/4559/media/5995822d-c909-47cc-9d03-08ddcf598d69-medium.jpg.webp,https://clios.com/winners-gallery/details/201288
2025,Clio Entertaiment,Grotesquerie - White Nun in Pool,FX Networks,Shortlist,United States,FX,Key Art Craft,Use of Photography,,https://resized-media.entries.clios.com/companies/4559/media/9e919d3d-720a-49e7-034d-08dd8372b990-medium.jpg.webp,https://clios.com/winners-gallery/details/192822
2025,Clio Entertaiment,Hype Sizzle,Peacemaker S2,Shortlist,United States,MOCEAN,Original Content,Behind the Scenes,,https://resized-media.entries.clios.com/companies/813/media/e1aefd26-aa22-4650-996b-08ddcf598d69-medium.jpg.webp,https://clios.com/winners-gallery/details/200545
2025,Clio Entertaiment,Only Murders in the Building Season 4 Unlocking The Mystery Series,Hulu Originals,Shortlist,United States,Hulu Originals,Original Content,Behind the Scenes,,https://resized-media.entries.clios.com/companies/4885/media/5a43a9c6-0ea8-42d1-a2a0-08ddbc6e7e05-medium.png.webp,https://clios.com/winners-gallery/details/197893
2025,Clio Entertaiment,The Making of American Primeval,Netflix,Shortlist,United States,Netflix,Original Content,Behind the Scenes,,https://resized-media.entries.clios.com/companies/4648/media/63e6018f-1911-4b58-42b4-08ddbc3a4ea4-medium.jpg.webp,https://clios.com/winners-gallery/details/197228
2025,Clio Entertaiment,A Premiere Arrival Fit For a President,Prime Video - G20 Movie,Shortlist,United States,Glass Engine,Original Content,Creative Content,,https://resized-media.entries.clios.com/companies/142875/media/108a4dd1-49dd-4f0a-379f-08dd7f571b9e-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/192157
2025,Clio Entertaiment,Grandparents React to Underdogs,Underdogs,Shortlist,United States,National Geographic,Original Content,Creative Content,,https://resized-media.entries.clios.com/companies/4339/media/3a8c7a31-e334-494b-4038-08ddbc3a4ea4-medium.png.webp,https://clios.com/winners-gallery/details/196552
2025,Clio Entertaiment,The Righteous Gemstones S4 | The First Gemstone,HBO,Shortlist,United States,HBO MAX Marketing AV,Original Content,Creative Content,,https://resized-media.entries.clios.com/companies/5072/media/6ceb566c-37b9-4fec-ac2d-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/201950
2025,Clio Entertaiment,The Tonight Show Starring Jimmy Fallon Digital Originals,The Tonight Show Starring Jimmy Fallon,Shortlist,United States,NBCUniversal,Original Content,Creative Content,,https://resized-media.entries.clios.com/companies/143257/media/503f50f7-81a4-4cad-40cf-08dda8286ac6-medium.jpg.webp,https://clios.com/winners-gallery/details/194640
2025,Clio Entertaiment,The Power Choice Awards,STARZ,Shortlist,United States,Wild Card Creative Group,Original Content,Live Stream & Podcast,,https://resized-media.entries.clios.com/companies/4522/media/9a5d7f5e-4b72-4638-9db6-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194773
2025,Clio Entertaiment,Axel Fs Car Window,Netflix,Shortlist,Germany,Agentur XY GmbH,Out of Home,Mural,,https://resized-media.entries.clios.com/companies/4567/media/415af5f0-6fa4-4486-aa92-08dd8c8288b4-medium.jpg.webp,https://clios.com/winners-gallery/details/192865
2025,Clio Entertaiment,WITCHES ROAD TAKEOVER,AGATHA ALL ALONG,Shortlist,United States,eclipse,Out of Home,Takeover,,https://resized-media.entries.clios.com/companies/4952/media/061f7a6d-a8d0-4c1e-5c88-08ddda7db5d2-medium.jpg.webp,https://clios.com/winners-gallery/details/202269
2025,Clio Entertaiment,YOU DONT HAVE TO SPEAK IT TO LOVE IT,Netflix,Shortlist,United States,Netflix,Out of Home,Takeover,,https://resized-media.entries.clios.com/companies/3930/media/557d927c-5dcb-448f-6049-08ddda7db5d2-medium.png.webp,https://clios.com/winners-gallery/details/203409
2025,Clio Entertaiment,Transit Campaign,Wednesday S2,Shortlist,United States,MOCEAN,Out of Home,Transit,,https://resized-media.entries.clios.com/companies/813/media/eba88543-0c03-4060-4254-08ddbc3a4ea4-medium.jpg.webp,https://clios.com/winners-gallery/details/196741
2025,Clio Entertaiment,Alien Earth - Hollywood & Vine Barricade,FX Networks,Shortlist,United States,FX,Out of Home,Wild Post,,https://resized-media.entries.clios.com/companies/4559/media/a9c20c4b-7c58-4b68-a8d2-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/201377
2025,Clio Entertaiment,Fall Awards FYC Advent Calendar - 2025 Countdown,Amazon MGM Studios - Multi-title,Shortlist,United States,Makelike Design,Public Relations,For-Your-Consideration,,https://resized-media.entries.clios.com/companies/5135/media/5b3a83a7-0987-47db-4302-08dda8286ac6-medium.jpg.webp,https://clios.com/winners-gallery/details/195260
2025,Clio Entertaiment,Yellowjackets,Paramount-,Shortlist,United Kingdom,TCO London,Public Relations,For-Your-Consideration,,https://resized-media.entries.clios.com/companies/5156/media/908a1e89-9bb4-4cd6-a18b-08ddca1e8d72-medium.JPG.webp,https://clios.com/winners-gallery/details/198271
2025,Clio Entertaiment,The Handmaids Tale Season 6 Walking Handmaids Stunt,Hulu Originals,Shortlist,United States,Hulu Originals,Public Relations,Press Tour Red Carpet & Stunt,,https://resized-media.entries.clios.com/companies/4885/media/b3d8e4fa-3bc7-4892-48ca-08ddbc3a4ea4-medium.png.webp,https://clios.com/winners-gallery/details/199004
2025,Clio Entertaiment,And Just Like That Hot Fellas Bakery,HBO Max,Shortlist,United States,HBO Max,Public Relations,Use of Influencer & Talent,,https://resized-media.entries.clios.com/companies/5072/media/7aede0d6-cb70-4beb-95e2-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199522
2025,Clio Entertaiment,Mission Impossible – The Final Reckoning AV Campaign,Mission Impossible – The Final Reckoning,Shortlist,United States,AV Squad,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4977/media/d873a604-6f25-4e9c-a448-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200427
2025,Clio Entertaiment,Dilate,Together,Shortlist,United States,Requiem,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/143294/media/2b98d28e-4e89-43c3-a70b-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201118
2025,Clio Entertaiment,Restricted Access - Alien Romulus at JFK Tunnel,Alien Romulus,Shortlist,United States,The M Factor,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/5647/media/b0f2c21a-827a-446f-a437-08ddcf598d69-medium.png.webp,https://clios.com/winners-gallery/details/203012
2025,Clio Entertaiment,The Bachelorette x Marvel Studios’ Deadpool & Wolverine,Marvel Studios’ Deadpool & Wolverine,Shortlist,United States,Disney CreativeWorks,Audio Visual Brand Promo,Brand Ad with Entertainment IP,,https://resized-media.entries.clios.com/companies/1911/media/1939c948-5458-453b-a272-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202213
2025,Clio Entertaiment,Asked,Elio,Shortlist,United States,InSync PLUS,Audio Visual Spot,Audio Visual Spot,,https://resized-media.entries.clios.com/companies/143307/media/cd9b0dd0-41b4-4731-8490-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195387
2025,Clio Entertaiment,Divine Monsters,Death of a Unicorn,Shortlist,United States,AV Squad,Audio Visual Spot,Audio Visual Spot,,https://resized-media.entries.clios.com/companies/4977/media/5713ef3a-6bac-4f13-a235-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202174
2025,Clio Entertaiment,Alpha,28 Years Later,Shortlist,United States,AV Squad,Audio Visual Spot,Audio Visual Spot,,https://resized-media.entries.clios.com/companies/4977/media/98d2b8c4-1162-468e-a2c5-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199978
2025,Clio Entertaiment,HIM Worship 30,HIM,Shortlist,United States,TRANSIT,Audio Visual Spot,Audio Visual Spot,,https://resized-media.entries.clios.com/companies/2123/media/dfae4d6c-ebe6-4e20-f95e-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202102
2025,Clio Entertaiment,FORGET,THE ACTOR,Shortlist,United States,LIVEBAD CREATIVE,Audio Visual Spot,Audio Visual Spot,,https://resized-media.entries.clios.com/companies/142802/media/009651e5-c55f-439c-3f24-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194269
2025,Clio Entertaiment,Hoppers Pond Rules,Pixar Animation Studios,Shortlist,United States,The Hive The Walt Disney Studios,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/6554/media/b296e685-3ef7-4473-94b3-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194651
2025,Clio Entertaiment,Understand,Deliver Me From Nowhere,Shortlist,United States,MOCEAN,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/813/media/e526a925-c29d-46b1-a037-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193723
2025,Clio Entertaiment,Worlds,Tron Ares,Shortlist,United States,Wild Card Creative Group,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4522/media/a4df1019-57ac-4e9d-9c83-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193777
2025,Clio Entertaiment,Transcend,HIM,Shortlist,United States,AV Squad,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4977/media/0194b0d1-700c-4855-a37d-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200128
2025,Clio Entertaiment,Piece By Piece Different,Piece By Piece,Shortlist,United States,GrandSon,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/4926/media/63cf7110-f645-4cb1-82bc-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194839
2025,Clio Entertaiment,Change,The Bad Guys 2,Shortlist,United States,Workshop Creative,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/143769/media/ec889c99-8d11-4897-a4f2-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200019
2025,Clio Entertaiment,Married Life,The Roses,Shortlist,United States,Empire Design,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/4730/media/42f8496e-e7e0-4582-41e0-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194934
2025,Clio Entertaiment,2000 Meters to Andriivka,2000 Meters to Andriivka,Shortlist,United States,Jump Cut,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/5214/media/6dc24eeb-2325-48ce-a04f-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197094
2025,Clio Entertaiment,After The Hunt – Generation,Amazon MGM Studios,Shortlist,United States,Mark Woollen & Associates,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/5374/media/4bdab992-708e-4e40-a127-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195213
2025,Clio Entertaiment,Chance,A Big Bold Beautiful Journey,Shortlist,United States,Zealot Inc,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/2177/media/1b831c55-d30e-44fc-4220-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197115
2025,Clio Entertaiment,Choose,Eternity,Shortlist,United States,Zealot Inc,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/2177/media/b227f2db-506c-47d8-a788-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201158
2025,Clio Entertaiment,Weapons– Um,Warner Bros,Shortlist,United States,Mark Woollen & Associates,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/5374/media/e76a10bb-28ad-4dc4-ac5b-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201904
2025,Clio Entertaiment,Cinderella,Anora,Shortlist,United States,AV Squad,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/4977/media/182d880f-06d8-48ba-9773-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199987
